2024-03-08 17:40:48,843 - freqtrade - INFO - freqtrade 2024.2
2024-03-08 17:40:48,844 - freqtrade.configuration.load_config - INFO - Using config: user_data/config.json ...
2024-03-08 17:40:48,845 - freqtrade.loggers - INFO - Verbosity set to 0
2024-03-08 17:41:03,283 - freqtrade.data.history.idatahandler - WARNING - No history for AEUR/USDT, spot, 5m found. Use `freqtrade download-data` to download the data
2024-03-08 17:41:03,292 - freqtrade.data.history.idatahandler - WARNING - No history for JTO/USDT, spot, 5m found. Use `freqtrade download-data` to download the data
2024-03-08 17:41:03,302 - freqtrade.data.history.idatahandler - WARNING - No history for 1000SATS/USDT, spot, 5m found. Use `freqtrade download-data` to download the data
2024-03-08 17:41:03,311 - freqtrade.data.history.idatahandler - WARNING - No history for BONK/USDT, spot, 5m found. Use `freqtrade download-data` to download the data
2024-03-08 17:41:03,321 - freqtrade.data.history.idatahandler - WARNING - No history for ACE/USDT, spot, 5m found. Use `freqtrade download-data` to download the data
2024-03-08 17:41:03,330 - freqtrade.data.history.idatahandler - WARNING - No history for NFP/USDT, spot, 5m found. Use `freqtrade download-data` to download the data
2024-03-08 17:41:03,340 - freqtrade.data.history.idatahandler - WARNING - No history for AI/USDT, spot, 5m found. Use `freqtrade download-data` to download the data
2024-03-08 17:41:03,349 - freqtrade.data.history.idatahandler - WARNING - No history for XAI/USDT, spot, 5m found. Use `freqtrade download-data` to download the data
2024-03-08 17:41:03,359 - freqtrade.data.history.idatahandler - WARNING - No history for MANTA/USDT, spot, 5m found. Use `freqtrade download-data` to download the data
2024-03-08 17:41:03,368 - freqtrade.data.history.idatahandler - WARNING - No history for ALT/USDT, spot, 5m found. Use `freqtrade download-data` to download the data
2024-03-08 17:41:03,378 - freqtrade.data.history.idatahandler - WARNING - No history for PYTH/USDT, spot, 5m found. Use `freqtrade download-data` to download the data
2024-03-08 17:41:03,387 - freqtrade.data.history.idatahandler - WARNING - No history for RONIN/USDT, spot, 5m found. Use `freqtrade download-data` to download the data
2024-03-08 17:41:03,397 - freqtrade.data.history.idatahandler - WARNING - No history for DYM/USDT, spot, 5m found. Use `freqtrade download-data` to download the data
2024-03-08 17:41:03,406 - freqtrade.data.history.idatahandler - WARNING - No history for PIXEL/USDT, spot, 5m found. Use `freqtrade download-data` to download the data
2024-03-08 17:41:03,416 - freqtrade.data.history.idatahandler - WARNING - No history for STRK/USDT, spot, 5m found. Use `freqtrade download-data` to download the data
2024-03-08 17:41:03,417 - freqtrade.data.history.idatahandler - WARNING - No history for PORTAL/USDT, spot, 5m found. Use `freqtrade download-data` to download the data
2024-03-08 17:41:03,417 - freqtrade.data.history.idatahandler - WARNING - No history for PDA/USDT, spot, 5m found. Use `freqtrade download-data` to download the data
2024-03-08 17:41:03,418 - freqtrade.data.history.idatahandler - WARNING - No history for AXL/USDT, spot, 5m found. Use `freqtrade download-data` to download the data
2024-03-08 17:41:03,418 - freqtrade.data.history.idatahandler - WARNING - No history for WIF/USDT, spot, 5m found. Use `freqtrade download-data` to download the data
2024-03-08 17:41:03,451 - freqtrade.optimize.backtesting - INFO - Loading data from 2021-09-01 00:00:00 up to 2021-09-30 00:00:00 (29 days).
2024-03-08 17:41:03,451 - freqtrade.optimize.backtesting - INFO - Dataload complete. Calculating indicators
2024-03-08 17:41:03,454 - freqtrade.optimize.backtesting - INFO - Running backtesting for Strategy lambo
2024-03-08 17:41:03,454 - freqtrade.strategy.hyper - INFO - No params for buy found, using default values.
2024-03-08 17:41:03,455 - freqtrade.strategy.hyper - INFO - Strategy Parameter(default): base_nb_candles_buy = 12
2024-03-08 17:41:03,455 - freqtrade.strategy.hyper - INFO - Strategy Parameter(default): buy_adx = 30
2024-03-08 17:41:03,455 - freqtrade.strategy.hyper - INFO - Strategy Parameter(default): buy_ema_cofi = 0.97
2024-03-08 17:41:03,455 - freqtrade.strategy.hyper - INFO - Strategy Parameter(default): buy_ewo_high = 3.55
2024-03-08 17:41:03,455 - freqtrade.strategy.hyper - INFO - Strategy Parameter(default): buy_fastd = 20
2024-03-08 17:41:03,455 - freqtrade.strategy.hyper - INFO - Strategy Parameter(default): buy_fastk = 20
2024-03-08 17:41:03,455 - freqtrade.strategy.hyper - INFO - Strategy Parameter(default): ewo_high = 3.001
2024-03-08 17:41:03,455 - freqtrade.strategy.hyper - INFO - Strategy Parameter(default): ewo_low = -10.289
2024-03-08 17:41:03,455 - freqtrade.strategy.hyper - INFO - Strategy Parameter(default): low_offset = 0.987
2024-03-08 17:41:03,455 - freqtrade.strategy.hyper - INFO - Strategy Parameter(default): rsi_buy = 58
2024-03-08 17:41:03,455 - freqtrade.strategy.hyper - INFO - No params for sell found, using default values.
2024-03-08 17:41:03,455 - freqtrade.strategy.hyper - INFO - Strategy Parameter(default): base_nb_candles_sell = 22
2024-03-08 17:41:03,455 - freqtrade.strategy.hyper - INFO - Strategy Parameter(default): high_offset = 1.014
2024-03-08 17:41:03,455 - freqtrade.strategy.hyper - INFO - No params for protection found, using default values.
2024-03-08 17:45:04,177 - freqtrade.optimize.backtesting - INFO - Backtesting with data from 2021-09-01 00:00:00 up to 2021-09-30 00:00:00 (29 days).
2024-03-08 17:45:04,644 - root - INFO - Doji detected on TUSD/USDT
2024-03-08 17:45:05,112 - root - INFO - Doji detected on USDC/USDT
2024-03-08 17:45:07,062 - root - INFO - Doji detected on XTZ/USDT
2024-03-08 17:45:08,235 - root - INFO - Doji detected on MBL/USDT
2024-03-08 17:45:08,694 - root - INFO - Doji detected on MDT/USDT
2024-03-08 17:45:09,106 - root - INFO - Doji detected on SNX/USDT
2024-03-08 17:45:10,016 - root - INFO - Doji detected on NMR/USDT
2024-03-08 17:45:10,206 - root - INFO - Doji detected on PAXG/USDT
2024-03-08 17:45:10,518 - root - INFO - Doji detected on DIA/USDT
2024-03-08 17:45:10,591 - root - INFO - Doji detected on FIO/USDT
2024-03-08 17:45:10,779 - root - INFO - Doji detected on UNI/USDT
2024-03-08 17:45:10,962 - root - INFO - Doji detected on FLM/USDT
2024-03-08 17:45:12,097 - root - INFO - Doji detected on JUV/USDT
2024-03-08 17:45:12,394 - root - INFO - Doji detected on ASR/USDT
2024-03-08 17:45:12,468 - root - INFO - Doji detected on RIF/USDT
2024-03-08 17:45:12,648 - root - INFO - Doji detected on FIRO/USDT
2024-03-08 17:45:13,784 - root - INFO - Doji detected on BAKE/USDT
2024-03-08 17:45:13,911 - root - INFO - Doji detected on SHIB/USDT
2024-03-08 17:45:14,825 - root - INFO - Doji detected on CLV/USDT
2024-03-08 17:45:15,191 - root - INFO - Doji detected on QUICK/USDT
2024-03-08 17:45:15,321 - root - INFO - Doji detected on REQ/USDT
2024-03-08 17:45:15,337 - root - INFO - Doji detected on GHST/USDT
2024-03-08 17:45:15,839 - root - INFO - Doji detected on SYS/USDT
2024-03-08 17:47:37,301 - freqtrade.misc - INFO - dumping json to "/home/alca/freqtrade/user_data/backtest_results/backtest-result-2024-03-08_17-47-37.meta.json"
2024-03-08 17:47:37,301 - freqtrade.misc - INFO - dumping json to "/home/alca/freqtrade/user_data/backtest_results/backtest-result-2024-03-08_17-47-37.json"
2024-03-08 17:47:37,312 - freqtrade.misc - INFO - dumping json to "/home/alca/freqtrade/user_data/backtest_results/.last_result.json"
Result for strategy lambo
============================================================== BACKTESTING REPORT ==============================================================
|        Pair |   Entries |   Avg Profit % |   Cum Profit % |   Tot Profit USDT |   Tot Profit % |      Avg Duration |   Win  Draw  Loss  Win% |
|-------------+-----------+----------------+----------------+-------------------+----------------+-------------------+-------------------------|
|    FTM/USDT |        10 |           2.67 |          26.75 |            22.145 |           2.21 |           5:34:00 |    10     0     0   100 |
|   DYDX/USDT |         3 |           6.54 |          19.62 |            22.008 |           2.20 |  2 days, 21:57:00 |     3     0     0   100 |
|   CELO/USDT |        20 |           2.53 |          50.60 |            18.388 |           1.84 |          12:50:00 |    20     0     0   100 |
|    FOR/USDT |        12 |           3.15 |          37.82 |            18.364 |           1.84 |          17:36:00 |    12     0     0   100 |
|   CELR/USDT |        11 |           2.53 |          27.82 |            14.304 |           1.43 |          13:17:00 |    11     0     0   100 |
|   HIVE/USDT |         7 |           3.01 |          21.07 |            12.502 |           1.25 |          11:00:00 |     7     0     0   100 |
|   MBOX/USDT |         1 |           1.64 |           1.64 |            10.514 |           1.05 |  2 days, 10:35:00 |     1     0     0   100 |
|    AVA/USDT |         1 |           3.68 |           3.68 |            10.415 |           1.04 |           5:00:00 |     1     0     0   100 |
|   CTXC/USDT |        14 |           1.97 |          27.64 |             7.925 |           0.79 |           7:58:00 |    14     0     0   100 |
|   COTI/USDT |        11 |           1.81 |          19.87 |             7.478 |           0.75 |          17:10:00 |    11     0     0   100 |
|    KEY/USDT |         6 |           1.65 |           9.91 |             7.185 |           0.72 |    1 day, 1:34:00 |     6     0     0   100 |
|    ONE/USDT |        10 |           1.58 |          15.85 |             7.069 |           0.71 |           8:16:00 |    10     0     0   100 |
|   ROSE/USDT |         9 |           2.22 |          19.96 |             6.647 |           0.66 |           7:37:00 |     9     0     0   100 |
|    CKB/USDT |        15 |           1.02 |          15.27 |             6.437 |           0.64 |          15:03:00 |    15     0     0   100 |
|   HBAR/USDT |        14 |           1.83 |          25.63 |             6.371 |           0.64 |           5:54:00 |    14     0     0   100 |
|   MINA/USDT |         2 |           4.52 |           9.03 |             6.146 |           0.61 |           5:38:00 |     2     0     0   100 |
|     OG/USDT |        10 |           1.61 |          16.08 |             6.134 |           0.61 |           8:20:00 |    10     0     0   100 |
|    TWT/USDT |         5 |           2.56 |          12.79 |             5.848 |           0.58 |           4:44:00 |     5     0     0   100 |
|    CFX/USDT |         8 |           1.74 |          13.95 |             5.586 |           0.56 |    1 day, 1:31:00 |     8     0     0   100 |
|    FIS/USDT |        12 |           1.49 |          17.93 |             5.123 |           0.51 |           9:27:00 |    12     0     0   100 |
|   ALGO/USDT |        12 |           1.52 |          18.29 |             4.466 |           0.45 |           5:54:00 |    12     0     0   100 |
|    REN/USDT |        11 |           1.37 |          15.10 |             4.442 |           0.44 |          11:30:00 |    11     0     0   100 |
|   IOST/USDT |         6 |           2.89 |          17.36 |             4.339 |           0.43 |           4:45:00 |     6     0     0   100 |
|    ACM/USDT |        10 |           1.76 |          17.58 |             4.325 |           0.43 |           8:13:00 |    10     0     0   100 |
|    QNT/USDT |         7 |           2.13 |          14.93 |             3.983 |           0.40 |           4:00:00 |     7     0     0   100 |
|   GALA/USDT |         6 |           2.47 |          14.82 |             3.704 |           0.37 |           2:45:00 |     6     0     0   100 |
|    ICX/USDT |         7 |           2.02 |          14.16 |             3.535 |           0.35 |           4:33:00 |     7     0     0   100 |
|   IDEX/USDT |         1 |           2.05 |           2.05 |             3.426 |           0.34 |   1 day, 19:10:00 |     1     0     0   100 |
|    SLP/USDT |         7 |           1.59 |          11.10 |             3.407 |           0.34 |    1 day, 8:56:00 |     7     0     0   100 |
|   IRIS/USDT |         7 |           1.90 |          13.28 |             3.323 |           0.33 |           8:36:00 |     7     0     0   100 |
|   NEAR/USDT |         4 |           2.25 |           8.99 |             3.228 |           0.32 |    1 day, 2:51:00 |     4     0     0   100 |
|   TROY/USDT |         3 |           1.49 |           4.46 |             3.168 |           0.32 |   2 days, 6:08:00 |     3     0     0   100 |
|    FET/USDT |         7 |           1.53 |          10.69 |             3.132 |           0.31 |          12:03:00 |     7     0     0   100 |
|    MLN/USDT |        10 |           0.93 |           9.28 |             2.894 |           0.29 |          21:26:00 |    10     0     0   100 |
|    TRU/USDT |         3 |           2.17 |           6.50 |             2.832 |           0.28 |          18:02:00 |     3     0     0   100 |
|    OMG/USDT |         7 |           1.57 |          10.98 |             2.700 |           0.27 |           6:46:00 |     7     0     0   100 |
|  AUDIO/USDT |         3 |           2.22 |           6.67 |             2.673 |           0.27 |          10:20:00 |     3     0     0   100 |
|   DATA/USDT |         6 |           0.96 |           5.76 |             2.541 |           0.25 |          22:03:00 |     6     0     0   100 |
|    UMA/USDT |         3 |           3.44 |          10.31 |             2.536 |           0.25 |          15:13:00 |     3     0     0   100 |
|    LIT/USDT |         3 |           3.39 |          10.16 |             2.509 |           0.25 |          13:10:00 |     3     0     0   100 |
|   ARDR/USDT |         6 |           1.62 |           9.71 |             2.410 |           0.24 |           3:22:00 |     6     0     0   100 |
|    CRV/USDT |         6 |           1.39 |           8.32 |             2.286 |           0.23 |          18:59:00 |     6     0     0   100 |
|    MDX/USDT |         4 |           2.23 |           8.90 |             2.224 |           0.22 |           7:22:00 |     4     0     0   100 |
|    RAY/USDT |         2 |           4.46 |           8.91 |             2.219 |           0.22 |           4:25:00 |     2     0     0   100 |
|     OM/USDT |         3 |           2.57 |           7.72 |             1.918 |           0.19 |           3:52:00 |     3     0     0   100 |
|   IOTA/USDT |         2 |           3.42 |           6.83 |             1.652 |           0.17 |           1:38:00 |     2     0     0   100 |
|    WRX/USDT |         4 |           1.50 |           6.01 |             1.502 |           0.15 |          18:49:00 |     4     0     0   100 |
|    TLM/USDT |         3 |           1.99 |           5.96 |             1.484 |           0.15 |           4:23:00 |     3     0     0   100 |
|   AKRO/USDT |         3 |           1.38 |           4.14 |             1.382 |           0.14 |    1 day, 9:07:00 |     3     0     0   100 |
|    CHR/USDT |         2 |           2.61 |           5.23 |             1.295 |           0.13 |           2:40:00 |     2     0     0   100 |
|   CTSI/USDT |         3 |           1.73 |           5.18 |             1.282 |           0.13 |           4:27:00 |     3     0     0   100 |
|    ELF/USDT |         5 |           0.96 |           4.81 |             1.203 |           0.12 |           3:48:00 |     5     0     0   100 |
|    C98/USDT |         1 |           4.54 |           4.54 |             1.122 |           0.11 |           2:30:00 |     1     0     0   100 |
|   HARD/USDT |         4 |           1.11 |           4.43 |             1.086 |           0.11 |           8:30:00 |     4     0     0   100 |
|   STPT/USDT |         4 |           1.03 |           4.13 |             1.034 |           0.10 |           3:02:00 |     4     0     0   100 |
|    INJ/USDT |         2 |           1.77 |           3.54 |             0.879 |           0.09 |           7:48:00 |     2     0     0   100 |
|    TRX/USDT |         5 |           0.65 |           3.27 |             0.819 |           0.08 |           7:35:00 |     5     0     0   100 |
|   NULS/USDT |         2 |           1.51 |           3.03 |             0.751 |           0.08 |           6:18:00 |     2     0     0   100 |
| ALPACA/USDT |         2 |           1.47 |           2.95 |             0.736 |           0.07 |           2:20:00 |     2     0     0   100 |
|    ORN/USDT |         1 |           3.01 |           3.01 |             0.735 |           0.07 |           0:45:00 |     1     0     0   100 |
|    ADA/USDT |         1 |           2.88 |           2.88 |             0.716 |           0.07 |   6 days, 4:35:00 |     1     0     0   100 |
|   LUNA/USDT |         1 |           2.81 |           2.81 |             0.698 |           0.07 |           2:20:00 |     1     0     0   100 |
|   DUSK/USDT |         2 |           1.12 |           2.24 |             0.693 |           0.07 |          20:35:00 |     2     0     0   100 |
|    TKO/USDT |         1 |           2.65 |           2.65 |             0.663 |           0.07 |           0:25:00 |     1     0     0   100 |
|  OCEAN/USDT |         1 |           2.59 |           2.59 |             0.629 |           0.06 |           0:35:00 |     1     0     0   100 |
| BADGER/USDT |         3 |           0.84 |           2.52 |             0.627 |           0.06 |           2:10:00 |     3     0     0   100 |
|    ONG/USDT |         3 |           0.78 |           2.34 |             0.572 |           0.06 |           4:03:00 |     3     0     0   100 |
|   DEXE/USDT |         2 |           1.08 |           2.16 |             0.538 |           0.05 |           1:40:00 |     2     0     0   100 |
|    STX/USDT |         1 |           1.97 |           1.97 |             0.490 |           0.05 |           5:30:00 |     1     0     0   100 |
|    NKN/USDT |         2 |           0.95 |           1.89 |             0.469 |           0.05 |           2:22:00 |     2     0     0   100 |
|    UTK/USDT |         2 |           0.84 |           1.67 |             0.417 |           0.04 |           8:40:00 |     2     0     0   100 |
|    RLC/USDT |         2 |           0.83 |           1.67 |             0.417 |           0.04 |           6:18:00 |     2     0     0   100 |
|    LPT/USDT |         1 |           1.61 |           1.61 |             0.402 |           0.04 |          16:50:00 |     1     0     0   100 |
|   LINK/USDT |         1 |           1.42 |           1.42 |             0.353 |           0.04 |           2:10:00 |     1     0     0   100 |
|    SFP/USDT |         1 |           1.43 |           1.43 |             0.348 |           0.03 |           1:30:00 |     1     0     0   100 |
|    ONT/USDT |         1 |           1.27 |           1.27 |             0.309 |           0.03 |           3:15:00 |     1     0     0   100 |
|   VITE/USDT |         1 |           1.22 |           1.22 |             0.306 |           0.03 |           3:15:00 |     1     0     0   100 |
|    MTL/USDT |         1 |           1.23 |           1.23 |             0.304 |           0.03 |           0:50:00 |     1     0     0   100 |
|    JST/USDT |         1 |           1.13 |           1.13 |             0.284 |           0.03 |           1:00:00 |     1     0     0   100 |
|    PHA/USDT |         2 |           0.57 |           1.15 |             0.280 |           0.03 |           5:30:00 |     2     0     0   100 |
|   FARM/USDT |         1 |           0.59 |           0.59 |             0.279 |           0.03 |  4 days, 19:35:00 |     1     0     0   100 |
|    ATA/USDT |         1 |           1.09 |           1.09 |             0.271 |           0.03 |           1:15:00 |     1     0     0   100 |
|    PNT/USDT |         1 |           1.00 |           1.00 |             0.244 |           0.02 |          21:50:00 |     1     0     0   100 |
|    BEL/USDT |         1 |           0.93 |           0.93 |             0.232 |           0.02 |           5:35:00 |     1     0     0   100 |
|    XVS/USDT |         1 |           0.89 |           0.89 |             0.222 |           0.02 |           7:00:00 |     1     0     0   100 |
|   DODO/USDT |         1 |           0.83 |           0.83 |             0.207 |           0.02 |           5:20:00 |     1     0     0   100 |
|   DREP/USDT |         1 |           0.80 |           0.80 |             0.199 |           0.02 |           0:15:00 |     1     0     0   100 |
|    XRP/USDT |         1 |           0.75 |           0.75 |             0.185 |           0.02 |           1:20:00 |     1     0     0   100 |
|   DENT/USDT |         1 |           0.74 |           0.74 |             0.184 |           0.02 |           5:40:00 |     1     0     0   100 |
|    BLZ/USDT |         1 |           0.68 |           0.68 |             0.170 |           0.02 |          12:45:00 |     1     0     0   100 |
|    XLM/USDT |         1 |           0.65 |           0.65 |             0.161 |           0.02 |           1:15:00 |     1     0     0   100 |
|    CTK/USDT |         1 |           0.61 |           0.61 |             0.152 |           0.02 |           1:15:00 |     1     0     0   100 |
|    AXS/USDT |         1 |           0.60 |           0.60 |             0.148 |           0.01 |           2:10:00 |     1     0     0   100 |
|    NEO/USDT |         1 |           0.58 |           0.58 |             0.143 |           0.01 |           6:40:00 |     1     0     0   100 |
|    ZRX/USDT |         1 |           0.58 |           0.58 |             0.143 |           0.01 |           1:55:00 |     1     0     0   100 |
|    BAT/USDT |         1 |           0.53 |           0.53 |             0.129 |           0.01 |           2:50:00 |     1     0     0   100 |
|    BTC/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    ETH/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    LTC/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   QTUM/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    EOS/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   TUSD/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    ETC/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    VET/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   USDC/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|  WAVES/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    ZIL/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    ZEC/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   DASH/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|  THETA/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    ENJ/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|  MATIC/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   ATOM/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   ANKR/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    WIN/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    COS/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   DOCK/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    FUN/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    CHZ/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   BAND/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    XTZ/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   KAVA/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   ARPA/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   IOTX/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    BCH/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    FTT/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    OGN/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    LSK/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    BNT/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    LTO/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    MBL/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    SOL/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    MDT/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   STMX/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    KNC/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    LRC/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   COMP/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    ZEN/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    SNX/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    SXP/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    MKR/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    DCR/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|  STORJ/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    YFI/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    BAL/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    KMD/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    NMR/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    DOT/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   PAXG/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   WNXM/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    TRB/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|  SUSHI/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    KSM/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   EGLD/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    DIA/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   RUNE/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    FIO/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   WING/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    UNI/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    OXT/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    SUN/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   AVAX/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    FLM/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|  ALPHA/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   AAVE/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    FIL/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|  STRAX/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   UNFI/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    XEM/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    SKL/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    GRT/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    JUV/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    PSG/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|  1INCH/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   REEF/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    ATM/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    ASR/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|    RIF/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   FIRO/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
|   CAKE/USDT |         0 |           0.00 |           0.00 |             0.000 |           0.00 |              0:00 |     0     0     0     0 |
